Well_ID,AI_mean,AI_std,AI_min,AI_max,AI_p10,AI_p50,AI_p90,SI_mean,SI_std,SI_min,SI_max,SI_p10,SI_p50,SI_p90,Vp_mean,Vp_std,Vp_min,Vp_max,Vp_p10,Vp_p50,Vp_p90,Vs_mean,Vs_std,Vs_min,Vs_max,Vs_p10,Vs_p50,Vs_p90,rho_b_mean,rho_b_std,rho_b_min,rho_b_max,rho_b_p10,rho_b_p50,rho_b_p90,rho_f_mean,rho_f_std,rho_f_min,rho_f_max,rho_f_p10,rho_f_p50,rho_f_p90,rho_m_mean,rho_m_std,rho_m_min,rho_m_max,rho_m_p10,rho_m_p50,rho_m_p90,K0_mean,K0_std,K0_min,K0_max,K0_p10,K0_p50,K0_p90,Kdry_mean,Kdry_std,Kdry_min,Kdry_max,Kdry_p10,Kdry_p50,Kdry_p90,Kf_mean,Kf_std,Kf_min,Kf_max,Kf_p10,Kf_p50,Kf_p90,Ksat_mean,Ksat_std,Ksat_min,Ksat_max,Ksat_p10,Ksat_p50,Ksat_p90,G0_mean,G0_std,G0_min,G0_max,G0_p10,G0_p50,G0_p90,Gdry_mean,Gdry_std,Gdry_min,Gdry_max,Gdry_p10,Gdry_p50,Gdry_p90,Gsat_mean,Gsat_std,Gsat_min,Gsat_max,Gsat_p10,Gsat_p50,Gsat_p90,facies_mean,facies_std,facies_min,facies_max,facies_p10,facies_p50,facies_p90,phi_mean,phi_std,phi_min,phi_max,phi_p10,phi_p50,phi_p90,perm_mean,perm_std,perm_min,perm_max,perm_p10,perm_p50,perm_p90,GR_mean,GR_std,GR_min,GR_max,GR_p10,GR_p50,GR_p90,X,Y,perm_cv,phi_cv,RQI,perm_range_ratio,sand_proportion,Cum_Oil_3yr,Start_Date
11,4437155.678571428,1468606.3391374622,3744607.25,8320443.5,3749296.75,3921574.25,7072131.0,1996628.3333333333,545910.3194696938,1688948.75,3475817.75,1689058.625,1843366.125,2826645.0,1983.9584727380952,432.7459777179467,1788.099609,3202.092773,1789.900391,1834.888062,2520.5133055,901.2912379714286,157.76562854086555,806.2844238,1337.656006,806.4867554,862.5032349,1100.3703308,2.185509011928571,0.16233531089743392,2.09418273,2.598439217,2.094695807,2.137228012,2.509511232,0.9279222629999999,0.06271317621630432,0.888752997,1.076513171,0.889799774,0.906234264,1.073215485,2.650429952761905,0.007252309246196645,2.647716284,2.672204018,2.647723198,2.648059368,2.651787758,36.17697897404762,3.54785207605352,26.45240784,37.64194489,28.38546371,37.55509949,37.64020157,2.1262732091190477,2.3901475655808797,1.095624924,8.580843925,1.095712662,1.24919641,6.02573061,1.4984855083809525,0.4359595002844811,1.272535086,2.551472902,1.276101351,1.334830284,2.507217407,6.990156650285715,5.029506405870208,4.877605915,20.44356918,4.89505434,5.075770378,15.68505001,38.29233491880952,10.488045030754828,12.85647964,42.78833771,13.60326958,42.38219833,42.77449799,1.8852692956190478,0.9939703475792413,1.361795664,4.649448395,1.362135649,1.589909196,3.183855295,1.8841509138095238,0.9944126153747272,1.361795664,4.649448395,1.361861706,1.5805645786666667,3.183855295,2.5714285714285716,1.4342743312012725,2.0,6.0,2.0,2.0,6.0,0.27112162157142855,0.08118924184833329,0.046779405,0.32,0.168447684,0.291032992,0.32,1439.7737557112382,643.3177689063475,5.642585778,2007.843137,40.59864138,1481.241928,2007.843137,35.66410253238095,21.975212833542336,17.99585823,94.65225006,23.21975783,27.61145586,70.012159865,77,20,0.44681865213507316,0.2994569056416753,2.2882037756737046,49.4559182104355,0.623769,60839500.0,2019-04-01
12,4304529.773809524,875314.8647279508,3727784.5,6854743.0,3738436.0,4069383.0833333335,4475467.0,2001131.4047619049,444790.5710510056,1687924.75,3309739.5,1693495.0,1888327.875,2112412.5,1961.5392311428573,287.3205889594194,1781.277222,2809.276367,1784.577515,1883.043823,2003.298218,920.821354454762,158.21150536123895,807.3729248,1356.429077,808.4057617,873.5357666,1147.6308898,2.1811940330238095,0.0988769143317696,2.092759371,2.442893267,2.0949013235000002,2.161706448,2.23404932,0.9210629008095237,0.02808462553423606,0.909763992,1.005884886,0.910267889,0.912300825,0.914242506,2.646982249761905,0.0021480499655159306,2.640066147,2.647672176,2.647640228,2.647664309,2.647670746,37.22414897714285,1.1849727315863956,33.1210022,37.66127777,36.143079119999996,37.65419769,37.66021729,1.6521660599761905,1.134477257887206,1.097397685,5.067296982,1.10321033,1.316194296,1.574579716,1.404234784,0.14772907557992268,1.348156095,1.851503015,1.350080252,1.357898951,1.365451813,6.167550302857142,2.41066229643279,4.825013161,13.27096367,4.846154213,5.465733051,6.30249691,40.72484420666667,4.355926370221386,23.80280113,42.04431915,41.99544907,42.03238297,42.04169846,1.8984423166428575,0.8878267201619543,1.361403584,4.48942709,1.369031072,1.649522066,1.997398496,1.887146853333333,0.8537304736125471,1.361403584,4.48942709,1.369031072,1.649522066,1.997398496,2.0952380952380953,0.30079260375911926,2.0,3.0,2.0,2.0,2.0,0.2691929257380952,0.056384778678020026,0.120655416,0.319738376,0.238499498,0.280013313,0.319244941,1302.8851008166666,581.7655213293659,98.03292575,2002.549078,791.1504275,1310.266922,1979.940234,28.317004852380954,8.566791823690494,20.4127741,52.69940292,21.612416,25.90172157,35.05508009,40,162,0.4465209717761813,0.20945861977397667,2.1844941479273103,2.5026090648195862,0.6231821,46387868.0,2019-04-01
13,4839419.636904762,961587.8430503211,3945363.25,6495858.5,4068875.875,4365826.5,6417564.5,2268698.898809524,465994.11355743464,1838104.125,3094626.75,1900126.25,2043477.75,3091150.0,2139.602225166667,328.42924299571735,1844.835083,2694.885498,1882.075562,1973.147583,2668.543701,1014.0017249809524,173.87344074733957,859.4896851,1287.647827,879.1168823,923.555542,1285.410889,2.248365856404762,0.09277953926613795,2.138599396,2.410439491,2.161403418,2.211949706,2.404893875,0.9388155950952382,0.03839432111125167,0.904477596,1.001681209,0.908696175,0.919370015,0.999486089,2.6460241134999998,0.003177154529873886,2.639907598,2.648051262,2.639916658,2.647762775,2.64795661,36.55307206690476,1.8688920139160135,32.99388504,37.63684845,33.01403809,37.60512161,37.63454056,2.258224229047619,1.3713554138678357,1.242879748,4.736564636,1.314986944,1.486453295,4.708386898,1.4851185765476191,0.18796065335750156,1.328296065,1.82160902,1.34409678,1.387588263,1.783001542,7.4698844071904755,2.667978254315851,5.172102928,12.17679882,5.428896904,6.09806633,11.82790375,37.68776148928571,7.729154554015832,23.53307152,42.62939072,23.5757103,42.18250656,42.48141861,2.4096215565238093,0.9796552811066659,1.579831481,3.996597767,1.670433044,1.887265205,3.977867126,2.4096215565238093,0.9796552811066659,1.579831481,3.996597767,1.670433044,1.887265205,3.977867126,2.380952380952381,0.6690433824641326,2.0,4.0,2.0,2.0,3.0,0.2316722358095238,0.05176569254227155,0.140069191,0.292188255,0.142474495,0.25192039,0.279747218,830.6694872952381,428.12728945141777,154.1685657,1500.055741,162.3605482,938.9189865,1306.323916,35.62977755642857,13.395847558048267,17.71663971,61.82272927,24.94945281,30.97019219,58.038101190000006,68,87,0.5154002837463704,0.22344366109037012,1.8802118352401358,8.04582099799894,0.62387997,31794668.0,2019-04-01
14,4678620.023809524,1084206.5638630225,3898541.25,6891865.0,3927086.25,4273592.5,6789082.0,2216100.255952381,571200.0767815026,1819586.375,3424742.75,1829981.25,1994737.5,3308625.0,2083.3644264761906,363.11877693925004,1831.967896,2827.825439,1837.906494,1944.817627,2788.063965,986.5220802095239,198.48817702774926,850.8480835,1405.218262,856.4452515,907.7609863,1379.7333985,2.2233823366904764,0.09921898117575484,2.131049395,2.43716073,2.136717081,2.197425842,2.433577299,0.927818849,0.03535347826135513,0.899830103,1.003373027,0.900422454,0.916021526,0.995155513,2.6465733278095236,0.002508906624391924,2.641059637,2.647881269,2.641866207,2.647704601,2.647870779,36.9791059947619,1.3874910701671728,33.84302139,37.6541748,34.4439621,37.62808609,37.65320969,2.086836610547619,1.4955038419268263,1.224477172,5.174987793,1.242497325,1.434900403,5.050234318,1.4385873646666667,0.17876373318456798,1.311313272,1.833613038,1.313453674,1.372445941,1.777427673,7.068163757904761,2.980980595303652,5.088868618,13.10388279,5.127912045,5.897031307,12.9537878,39.12980306738095,6.437885256813989,25.3729229,42.35745239,26.73830986,42.09375381,42.34869766,2.2907210588571427,1.1639629691786484,1.542757034,4.812510967,1.567278624,1.810744762,4.495591164,2.290589749857143,1.1640452263756544,1.542757034,4.812510967,1.567278624,1.810744762,4.495591164,2.1904761904761907,0.4023739080814783,2.0,3.0,2.0,2.0,3.0,0.2421346668095238,0.060092103488120434,0.124232536,0.29574766,0.126364064,0.260266122,0.292516657,975.686377047619,485.42191356778574,107.1084636,1559.114136,112.7779427,1040.106578,1505.435414,31.64540257952381,9.328925125019094,20.82390794,52.06721681,21.58764223,28.40132768,48.40008979,52,133,0.4975183880671262,0.24817637342030055,1.9932248015180518,13.348668761017676,0.6234613,40507156.0,2019-04-01
15,5591432.529761905,1969814.384152408,3767216.5,8451450.0,3858969.0,4361017.0,8430056.0,2422841.75,705775.9777696583,1728453.0,3494505.25,1775615.5,2033417.5,3491644.75,2355.5088850238094,609.9715442564265,1792.307007,3239.762207,1820.402954,1971.060791,3233.800293,1026.0138840119048,203.22416189264897,822.3361816,1339.57666,837.616394,919.6469727,1339.407715,2.323146405666667,0.20747987016615588,2.109695435,2.608663797,2.119843245,2.211084843,2.60690999,0.9779128970476191,0.07914346381098862,0.906460464,1.077360034,0.910064101,0.923308849,1.076904535,2.6537525994285716,0.010605765532413202,2.647671938,2.672506332,2.64768219,2.647949219,2.672231913,33.87192185714285,4.925933327893728,26.43957329,37.65313721,27.414521219999997,37.58294678,37.65054321,3.818006319619048,3.319529298300879,1.126843691,8.651522636,1.185148875,1.479340434,8.63825798,1.8236351864761906,0.5818308529697322,1.335676432,2.563091755,1.349301457,1.40185976,2.556828976,10.818727346190476,6.99114910602602,4.85684967,21.1391449,5.041832447,6.080260754,21.02546692,31.246119317619044,14.359129816594743,13.01727962,42.57372665,13.03906155,42.05977631,42.47013855,2.589013409,1.3008880285127133,1.421369433,4.681157112,1.487284541,1.8634111285000001,4.676736355,2.6222038297142856,1.3095003033784727,1.421369433,4.681157112,1.487284541,1.87002635,4.676736355,3.380952380952381,1.8296499795368095,2.0,6.0,2.0,2.0,6.0,0.19299657726190475,0.11298544496953912,0.039889842,0.313590089,0.040733724,0.254021803,0.303878516,814.6976838439285,699.3594268365364,3.496562091,1881.075666,3.76960913,953.8231508,1700.358558,50.81167120571428,32.6867869084208,19.07056019,99.33425384,20.38541979,30.988956175,95.18004500500001,84,58,0.8584281515774047,0.5854271955103793,2.0401076548006793,451.0701370595053,0.62415314,31740272.0,2019-04-01
16,5111423.107142857,1072967.9814869382,4158814.75,6976036.0,4235788.0,4342103.5,6951308.5,2453222.699404762,650163.6760721814,1955854.375,3728889.25,1979898.375,2068104.125,3692764.5,2244.0345168809527,384.6153105381042,1910.259888,2891.64209,1932.1398925,1961.386597,2879.080811,1069.9530523142857,239.21689838006228,888.0643311,1545.664795,903.359375,933.9251099,1529.462769,2.2753873552857145,0.08898125153351157,2.177093744,2.414419413,2.191645384,2.215271711,2.410373449,0.9436680235,0.047301843941764815,0.893866181,1.009446502,0.895467103,0.915203929,1.007782817,2.6452970391666666,0.0034996365054745537,2.639261484,2.647946835,2.639518499,2.6476717,2.647896767,36.21130552857143,2.324518081241289,32.02752686,37.65321732,32.22805786,37.58937073,37.64992905,2.6490914991904764,1.542187688448681,1.365094304,5.334102631,1.418276429,1.514715791,5.313789368,1.5247663996666667,0.23900617005184294,1.290146112,1.877477169,1.29576087,1.369222641,1.865253925,7.939593054357142,2.6049559878029496,5.655106544,12.48738098,5.788464069,5.948973656,12.40070152,35.948210671666665,8.653006393375327,21.49272728,42.46619034,21.87525177,42.04881287,42.38870621,2.7899815526428573,1.376154684697271,1.716982961,5.738016129,1.788484097,1.935350299,5.647945881,2.7016351507619047,1.378530961337202,1.716982961,5.763612747,1.788484097,1.930556774,5.647945881,2.6666666666666665,0.8563488385776752,2.0,4.0,2.0,2.0,4.0,0.21625724504761906,0.04847986596529398,0.138304513,0.271711867,0.141151618,0.247407066,0.262954612,673.3393665476191,375.4237344306902,148.340409,1191.232553,157.8194109,890.2380369,1074.293846,35.97870039047619,17.24598112128343,17.7708433,75.15838151,20.69943766,26.28865704,64.01041163,30,100,0.5575550058146496,0.2241768406631597,1.752109797218289,6.807108409963603,0.62337977,31611322.0,2019-04-01
17,4633582.380952381,1393573.2448428224,3933153.75,8794379.0,3939634.25,4231347.5,4498086.0,2101991.988095238,488181.47322304733,1802458.0,3526709.0,1806262.125,1971062.375,2144647.0,2056.4393427619048,427.8103692192576,1844.086548,3334.91626,1846.460571,1932.471436,2008.828613,936.1253589119048,139.07545952882674,844.8790894,1337.363281,846.2817993,900.1912231,957.7914429,2.225399255666667,0.14175860056841022,2.132846594,2.637061357,2.133614063,2.189604044,2.23915863,0.9326073470952381,0.047780112984833006,0.906314254,1.076012969,0.913405955,0.918060482,0.922132492,2.6508101054285715,0.009645835670498001,2.647674084,2.679852724,2.6476824285,2.647742987,2.647973537,36.989620481428574,2.1475510812140985,28.65877914,37.6526413,37.57679367,37.6351738,37.65156555,2.097656766690476,2.256432642061699,1.215034962,8.878426552,1.218764544,1.406415582,1.596363187,1.4895195335714286,0.3504474941247168,1.335129261,2.544659615,1.362187266,1.380550742,1.397026658,7.386463823809524,5.192828893366768,5.217381477,23.03986359,5.24368906,5.811180592,6.303151608,39.44147695857143,8.626624590210277,13.49551296,42.50796509,42.04718781,42.10909271,42.34111023,1.9693615266428572,0.7468144659403488,1.523017764,4.716490746,1.52913487,1.774333119,2.054124594,2.032333782738095,0.9105185177288629,1.523017764,4.716490746,1.52913487,1.774333119,2.054124594,2.380952380952381,1.2031704150364766,2.0,6.0,2.0,2.0,2.0,0.24610982169047618,0.07612245797304014,0.026639729,0.297602064,0.23472726,0.264851426,0.296908576,1072.9162631460001,466.81231847211626,1.040543939,1590.544237,752.7764056,1098.891979,1578.736874,31.69320476404762,18.412405365467578,21.58061653,93.40010854,22.10932303,26.24896835,42.08034963,75,146,0.4350873730847656,0.3093028041309815,2.0732328873059798,2.097218855636754,0.6238985,40363764.0,2019-04-01
18,4056659.3273809524,755677.5152621077,3703233.25,6319589.0,3707794.5,3871720.25,3904737.5,1834626.2857142857,383197.9518676247,1682849.125,2988696.5,1685679.125,1728807.375,1744933.25,1892.4914026904762,256.167422342368,1772.069824,2660.037842,1773.752197,1829.577148,1840.176514,844.9599449333333,106.75386078850535,803.6715698,1257.173828,805.2578735,816.9460449,822.3306274,2.1330879642857146,0.08167112610483952,2.089778423,2.377313614,2.090367794,2.116183043,2.121936321,0.935188529047619,0.03319847287692945,0.903975964,1.030520082,0.906003773,0.933062911,0.936635852,2.6465546289285715,0.0023623347083711927,2.639904261,2.647803068,2.643635392,2.647332668,2.647715569,37.26269213285715,1.4120110433954405,33.00528336,37.74646759,37.61995697,37.72810745,37.74585342,1.4473994460476192,0.9970497321719081,1.095342875,4.445312977,1.095726728,1.152003527,1.167544723,1.4709889744761906,0.19219630931556342,1.326442003,2.047420263,1.333969235,1.443261862,1.459046125,5.705218621857143,2.0359393594306034,4.740931034,11.8102417,4.761017799,5.200487137,5.272190094,39.984443392857145,5.458392464111315,23.55718613,42.2443428,41.49259186,41.56311226,42.11060715,1.6180167878809524,0.7096652287127796,1.352457881,3.757310629,1.358728766,1.412342429,1.434911966,1.6178924099761904,0.7097185743862024,1.352457881,3.757310629,1.358728766,1.412342429,1.434911966,2.142857142857143,0.3585685828003181,2.0,3.0,2.0,2.0,3.0,0.29924993580952386,0.04531983371032077,0.162770468,0.32,0.306886407,0.309837577,0.32,1725.935651404762,500.7811240532761,243.6413484,2007.843137,1754.904109,1809.656716,2007.843137,28.294992164761908,6.398726732301013,19.1191194,45.39070336,24.6868909,26.05045894,35.23430087,47,25,0.2901505184423786,0.15144475666376545,2.384651478299587,1.1441326768560591,0.6239683,74021408.0,2019-04-01
19,4075807.5714285714,249109.78941501866,3757014.5,4383275.0,3768447.5,4097247.0,4370193.0,1902843.1964285714,174078.91722081907,1683720.375,2137629.0,1689246.5,1906530.625,2121600.75,1883.8416689285714,70.96135192892794,1792.713745,1969.469482,1796.302734,1891.273193,1966.436157,878.930478047619,59.88775676660059,803.411499,960.4678955,805.211731,880.0471191,954.6472168,2.1616182327380953,0.05087846898349104,2.095713615,2.225612164,2.097891092,2.165951252,2.2220532895,0.9070712100952382,0.015011866184967602,0.878795385,0.923639238,0.883406281,0.91227299,0.922783315,2.6478756893809523,0.00034040487140172225,2.647516727,2.648467541,2.647521973,2.647770405,2.6483834980000003,37.60158111880952,0.08617135031685122,37.45178604,37.69245529,37.473012925,37.62822342,37.69112396,1.3247693720238096,0.17985532717418723,1.097477674,1.563157439,1.103424072,1.330593705,1.548112869,1.3402589247380952,0.05496970779927162,1.239582896,1.403223395,1.254626751,1.357791305,1.399696589,5.451920588666667,0.4032449286735527,4.928713799,5.895227909,4.950029373,5.507875203999999,5.893198013,42.36327870761905,0.5298026702234622,41.8098259,43.29328918,41.81772614,42.19426727,43.15779114,1.6822489215714285,0.2670755957631281,1.35272038,2.053123951,1.36020112,1.677836776,2.025380373,1.6829260189761903,0.26660426080710486,1.35272038,2.053123951,1.3632515075,1.677836776,2.025380373,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.27951336414285716,0.031270704132457666,0.238945631,0.319937331,0.241361733,0.277369686,0.318070472,1360.5249157619048,471.2434686735638,795.7782006,2006.574059,821.1733353,1271.472267,1983.555289,25.14987781380952,4.675409511551295,18.99906128,39.13620445,19.83736057,25.4760106,29.31758309,63,170,0.34636886338069284,0.11187552419309528,2.1906934473487163,2.4155135113585153,0.6236443,50233788.0,2019-04-01
20,4991279.642857143,891888.48278543,4164319.25,6317647.5,4228791.0,4400300.0,6240556.5,2387276.651785714,466029.9942584386,1966413.125,3057912.25,1995060.375,2073821.625,3034888.75,2191.8388207380954,310.4134252922486,1909.398071,2639.107178,1929.38623,1981.405884,2616.712646,1049.6322545119049,168.05061829073787,901.6276245,1277.39917,910.2463989,933.7852173,1272.55188,2.2577435175714284,0.07143514122095199,2.180959225,2.388948917,2.191780567,2.220796824,2.381885529,0.9421100276904762,0.04156924647398367,0.903181434,1.004426599,0.907522202,0.9151787165,1.002906084,2.6456902312380954,0.0031469951640471588,2.639914513,2.648041964,2.639950514,2.647761345,2.64793098,36.51011312642857,1.7929656058356662,33.01245499,37.64363098,33.03822327,37.58758545,37.63051987,2.4834467740952384,1.3533286119614214,1.385933638,4.632752419,1.420884132,1.520361543,4.576129913,1.5099952705238096,0.21056293326620182,1.323515654,1.841074824,1.339661956,1.369894862,1.830325723,7.738930292809523,2.380981203631473,5.587379932,11.46471691,5.737642765,6.134531975,11.18033981,36.566818146904765,7.828340148098297,23.57236481,42.61466599,23.62694359,42.1803894,42.43708801,2.477934139047619,0.8340668989482516,1.772972345,3.862053156,1.815996408,1.936504006,3.611739874,2.5792941336904764,0.9273289381156705,1.772972345,3.90617466,1.815996408,1.936504006,3.862053156,2.5714285714285716,0.8106434833777778,2.0,4.0,2.0,2.0,4.0,0.22375813388095236,0.04236850901776008,0.148744998,0.267690628,0.153790252,0.24656365,0.262056953,719.4777420190476,338.4675452301208,185.1000313,1136.460424,204.901068,885.5724411,1062.791204,33.82326223047619,12.45624221097951,13.20102256,56.79477304,20.70648698,30.79781805,54.25792012,24,73,0.47043504678864706,0.18934958154549902,1.7805284355631612,5.18685046001395,0.62375,35305036.0,2019-04-01
21,3938453.779761905,151074.09644198566,3757544.25,4123833.75,3767022.75,3951230.0,4112673.25,1827828.232142857,126119.15344824504,1684304.5,1987459.5,1684580.25,1832630.75,1979940.5,1843.245913595238,41.10340946035961,1793.015259,1893.477783,1796.388428,1846.898682,1890.282349,855.0396234404761,45.318713968639024,803.2689819,912.5513916,803.5589599499999,856.6151123,910.02771,2.135927955309524,0.034279320432467064,2.095656633,2.177915096,2.096610785,2.139386415,2.175692558,0.9060297850476191,0.017750584979165165,0.881754994,0.9266904,0.882480085,0.907409132,0.925963461,2.6479539019285716,0.00037754536548845555,2.647536278,2.648492813,2.647548199,2.647874117,2.648479462,37.581714994523814,0.09520399923013874,37.44538498,37.68753815,37.44875336,37.60195923,37.68447876,1.2366805105,0.12259611624386203,1.096732736,1.389752269,1.0969141125,1.244543552,1.381691813,1.3371544110952382,0.06608938186774635,1.249197364,1.415941238,1.251575589,1.339236498,1.412890553,5.1745107059999995,0.18640483193204613,4.930565834,5.390176296,4.952788353,5.204375744,5.373173714,42.487570534999996,0.5877001002321245,41.83897781,43.33441925,41.85713577,42.35380173,43.3127594,1.5682562759047618,0.19068828627340484,1.352983832,1.813658834,1.353571057,1.569859266,1.800688088,1.5682942185238093,0.19077404418213872,1.352983832,1.813658834,1.353571057,1.569859266,1.801800728,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.29412926123809524,0.02252587838241038,0.266370928,0.32,0.26771639,0.292156288,0.32,1561.2153795952381,374.49134661822694,1118.885625,2007.843137,1136.805455,1499.532838,2007.843137,26.69136242238095,4.700400956691894,18.97408437,34.48365516,20.48336482,27.62468798,32.71800323,70,192,0.23987167402573106,0.07658496229715774,2.2876624435631285,1.7662152538085636,0.6239065,50209532.0,2019-08-01
22,4160438.5,789097.1024650498,3760638.75,6565577.5,3785617.5,3943726.0,4004938.75,1951183.681547619,442626.81963252515,1720521.0,3318861.75,1746381.125,1827982.375,1871819.0,1921.2604776428573,274.4625032993329,1789.807495,2761.072754,1795.91394,1844.514771,1861.80542,899.97379555,159.64081433450485,818.850647,1395.706421,828.4910278,856.0495605,870.0261841,2.149557539357143,0.06051580826481525,2.101141453,2.37790823,2.107905865,2.1367361545000003,2.151451349,0.9158101776904762,0.033818770730811465,0.898250401,1.016062975,0.898522496,0.903962612,0.920319557,2.6473464511190477,0.0015423186787946695,2.642340899,2.647917986,2.647655725,2.6478500365,2.647910595,37.34492728833333,0.8448894893198592,34.80423737,37.65729523,37.59089279,37.60409927,37.6426239,1.559722083,1.0598038872515654,1.126697779,4.786998749,1.151988387,1.239040136,1.288720608,1.3882306842380951,0.17982533274813822,1.305314541,1.927714825,1.306613207,1.326392531,1.389642954,5.767554510428572,2.0375793270467857,4.850064278,11.95182896,4.869494915,5.201747417,5.290923595,40.960128147380956,4.208994485551656,27.58784103,42.42129135,42.01928329,42.31927872,42.40765381,1.8232641419761904,0.897207267223293,1.408849716,4.632156849,1.446861148,1.564970374,1.628531456,1.824130061261905,0.8968052814194822,1.424845934,4.632156849,1.446861148,1.564970374,1.628531456,2.0952380952380953,0.30079260375911926,2.0,3.0,2.0,2.0,2.0,0.28659408585714286,0.032765483724575654,0.162998102,0.313905784,0.284411062,0.293081748,0.30902848,1442.0763915619048,426.0372327620645,244.6836142,1887.177121,1376.684697,1514.725138,1788.5846824999999,26.95928376690476,6.828547916748524,14.65668476,41.49528208,19.46790028,27.32184227,33.81227999,57,43,0.29543319289807246,0.11432714540002094,2.227358735347977,1.2991970384347222,0.6239524,44404400.0,2019-08-01
23,5104287.80952381,1668020.6252523735,3911590.75,8789584.0,3918711.0,4204449.5,7422995.0,2227365.3035714286,538363.7127121367,1785972.625,3526893.5,1793306.875,1958613.25,2901190.0,2202.999221119048,513.2819009515476,1838.012207,3334.12793,1840.575195,1924.203857,2917.435303,959.3906424928571,146.63031699512257,839.1908569,1337.846558,841.1798096,896.4099731,1140.1671145,2.2759087141666665,0.18591121624960094,2.128163576,2.636246681,2.12919116,2.184952497,2.544356346,0.9629858590238095,0.07248429051426301,0.913021028,1.076249242,0.914548993,0.920789182,1.074724555,2.6499394574285713,0.006831288989256463,2.647672653,2.679205894,2.647680044,2.647760153,2.651011705,34.54462096690476,5.0306894465209115,26.44540787,37.65299988,26.44789886,37.63084793,37.65112686,2.734088080333333,2.4303844387128817,1.200627089,8.870121002,1.203891397,1.390732408,6.237309456,1.7089987653333332,0.5306917833487934,1.360690713,2.547873497,1.366651654,1.391548157,2.527276516,9.134707847666666,5.949000003405125,5.186297417,23.01434135,5.191146851,5.748957634,17.24535179,33.81773948642857,13.482473277203681,12.88455772,42.34371185,12.91681004,42.07717896,42.22934723,2.193923254785714,0.9254411996309883,1.49880302,4.71844244,1.506580472,1.7557296155,3.30806756,2.194099048738095,0.9253231935539198,1.49880302,4.71844244,1.506580472,1.755720496,3.30806756,2.857142857142857,1.3887301496588271,2.0,5.0,2.0,2.0,5.0,0.21786372623809525,0.1028512857005935,0.026799927,0.300558297,0.067276616,0.267374478,0.299662712,959.253650153238,657.5583566779222,1.059438078,1641.600623,16.82384454,1132.232298,1626.008825,46.76758432095238,31.619629910068294,20.60913167,100.5524954,23.13728396,29.80658957,97.97893598,81,155,0.6854895538556243,0.47208999624008596,2.0835499411493976,96.64905809638097,0.62362057,34035952.0,2019-08-01
24,5174659.095238095,1300295.9208427262,4024070.0,7165227.5,4090499.75,4330326.5,7153608.0,2498430.163690476,775206.7550126024,1860508.75,3760659.5,1890711.125,2017014.625,3754073.5,2261.709876738095,452.83571628541773,1869.631104,2956.135986,1891.0286255,1962.638062,2953.216309,1089.536859452381,281.88278531198483,864.4146118,1551.647217,873.7791748,914.1734619,1549.790161,2.270910041690476,0.10610110558892935,2.152333736,2.423054457,2.163831711,2.206380606,2.421589613,0.9571251924761904,0.04804183738893159,0.913300097,1.026292562,0.917415261,0.923635244,1.024887681,2.646236277619048,0.002200320241831843,2.63958168,2.647676468,2.644321918,2.6475861075,2.647635698,37.046804063809525,1.3623514850771543,32.27760696,37.67534637,36.26915741,37.6623497,37.6752243,2.65766284002381,1.738557616174065,1.283498049,5.394237041,1.318575382,1.464410067,5.380153656,1.5973150389047621,0.27235200206546856,1.361775398,2.010906219,1.377975702,1.403206825,1.99905777,8.369802848928572,3.404646016572784,5.379192352,13.38812923,5.529914379,6.040328979,13.3463459,37.772965749047614,6.123480419880133,21.97022629,42.05109787,30.6143589,41.91218948,41.9890213,2.930383472214286,1.7399097827740937,1.608250976,5.834753036,1.652064085,1.8417959210000001,5.8159683546666665,2.934314426952381,1.7401128586525638,1.608250976,5.834753036,1.652064085,1.843901157,5.818026066,2.5238095238095237,0.7496030695673289,2.0,4.0,2.0,2.0,4.0,0.22270649533333334,0.05971031536059006,0.135429795,0.28560274,0.136434152,0.255671329,0.279619852,778.8701033571429,481.36959493859564,139.1697368,1395.093219,142.3286216,983.4857004,1304.439638,33.411443225,10.00854445966924,22.1743947,54.8194057,23.70013559,31.47793848,52.29189201,36,118,0.6180357839693181,0.26811214136893197,1.8569308150440218,9.164984626219521,0.623701,29767942.0,2019-08-01
